stream	index	source	translation	notes	raw_tokens	pointer_word	offset	bytes	bits
dialogue	45	な\nんなしﾞ\nくもさんるたンノウテﾞウ1ネヤカﾞルヤヤクミアェノヲヲンン#!ホノ\n  た\nいき んほっﾞによしのし\nそー2と3そ\nほﾞほ?あひﾞみ?ょろﾞにちさへﾞたけﾞたういてなーﾞしふなやたﾞ けちちししに カニカ5うのﾞたてる\nしたゃ しほらﾞちるっ も!!くたすんおなしのとれ シ\nセシﾞウンヨマウタモタクヒ\nーテコテワウカニ テリﾞたんとに くーりﾞ\nくせしてむゃ しふ いふいく そ つみ!いへとす ホセイカ\nア ヤメ ッ\nにかせあをし っ			C5 0A DD C5 BC DE 0A B8 D3 BB DD D9 C0 29 29 DD C9 B3 C3 29 DE B3 31 C8 D4 B6 DE D9 D4 D4 B8 D0 B1 29 AA C9 A6 A6 DD DD 23 21 CE C9 0A 28 20 20 28 C0 0A B2 B7 20 DD CE AF DE C6 D6 BC C9 BC 0A 28 BF B0 32 C4 33 BF 0A CE DE CE 3F 28 B1 CB DE D0 3F AE DB DE C6 C1 BB CD DE C0 B9 DE C0 B3 B2 C3 C5 B0 DE BC CC C5 D4 C0 DE 20 28 B9 C1 C1 BC BC C6 20 29 B6 C6 B6 28 35 28 B3 C9 28 DE C0 C3 D9 0A 28 BC C0 AC 20 BC CE D7 DE 28 C1 D9 AF 20 D3 21 21 B8 C0 BD DD 28 B5 C5 BC C9 C4 DA 20 29 BC 0A BE BC DE B3 DD D6 29 CF B3 C0 D3 C0 B8 CB 0A B0 C3 BA C3 DC B3 B6 C6 20 C3 D8 28 DE C0 DD C4 C6 20 B8 B0 D8 DE 28 0A B8 BE BC C3 D1 AC 20 BC CC 20 B2 CC B2 B8 20 BF 28 20 C2 D0 21 B2 CD C4 BD 20 28 29 CE BE B2 B6 0A B1 20 29 D4 D2 20 AF 28 0A C6 B6 BE B1 A6 BC 28 20 AF 29 00	0x27CC	0x0387CC	178	1424
dialogue	46	ぃﾟー マケルナンテ##\n\nテﾞモ コレテﾞ ヨカッタノカモ\nシレナイワネ##\nアタシは みんなかﾞ あこかﾞれる\nアイトﾞルに なりたかったの##\nたﾞから テレヒﾞのてﾞんはﾟを つかって\nせんのう するように したの\nてﾞも それって ホントは たﾞれも\nアタシを おうえんしてないもの##\nみんな アタシの マネして こせい\nとか かんかﾞえなくなっちゃった##\nみんな おなしﾞなんて つまんない!\nたﾞから もう ほうそうは やめるわ\nアタシのすかﾞたを てﾞんはﾟに なかﾞして\nみんなを こんらんするのは やめる\nとりあえすﾞ いなかに かえって\nこれからのこと かんかﾞえるわ\n###そうたﾞ\n\nあたしの おきにいりの ロホﾞホﾟン\nあなたに あけﾞるわ\nやくに たつと いいけれとﾞ###			A8 29 DF B0 20 CF B9 D9 C5 DD C3 23 23 0A 0A C3 DE D3 20 BA DA C3 DE 20 D6 B6 AF C0 C9 B6 D3 0A BC DA C5 B2 DC C8 23 23 0A 29 B1 C0 BC 28 CA 20 D0 DD C5 B6 DE 20 B1 BA B6 DE DA D9 0A 29 B1 B2 C4 DE D9 28 C6 20 C5 D8 C0 B6 AF C0 C9 23 23 0A C0 DE B6 D7 20 29 C3 DA CB DE 28 C9 C3 DE DD CA DF A6 20 C2 B6 AF C3 0A BE DD C9 B3 20 BD D9 D6 B3 C6 20 BC C0 C9 0A C3 DE D3 20 BF DA AF C3 20 29 CE DD C4 28 CA 20 C0 DE DA D3 0A 29 B1 C0 BC 28 A6 20 B5 B3 B4 DD BC C3 C5 B2 D3 C9 23 23 0A D0 DD C5 20 29 B1 C0 BC 28 C9 20 29 CF C8 28 BC C3 20 BA BE B2 0A C4 B6 20 B6 DD B6 DE B4 C5 B8 C5 AF C1 AC AF C0 23 23 0A D0 DD C5 20 B5 C5 BC DE C5 DD C3 20 C2 CF DD C5 B2 21 0A C0 DE B6 D7 20 D3 B3 20 CE B3 BF B3 CA 20 D4 D2 D9 DC 0A 29 B1 C0 BC 28 C9 BD B6 DE C0 A6 20 C3 DE DD CA DF C6 20 C5 B6 DE BC C3 0A D0 DD C5 A6 20 BA DD D7 DD BD D9 C9 CA 20 D4 D2 D9 0A C4 D8 B1 B4 BD DE 20 B2 C5 B6 C6 20 B6 B4 AF C3 0A BA DA B6 D7 C9 BA C4 20 B6 DD B6 DE B4 D9 DC 0A 23 23 23 BF B3 C0 DE 0A 0A B1 C0 BC C9 20 B5 B7 C6 B2 D8 C9 20 29 DB CE DE CE DF DD 0A 28 B1 C5 C0 C6 20 B1 B9 DE D9 DC 0A D4 B8 C6 20 C0 C2 C4 20 B2 B2 B9 DA C4 DE 23 23 23 29 00	0xEEFD	0x03AEFD	255	2039
dialogue	47	こふﾞん1\nさっきは カフﾟリてﾞ いい ハシﾞを\nかかせて くれたな!\nおほﾞえて いるか? ヒﾞスコさまの\nこふﾞん1と 2たﾞ! 			28 BA CC DE DD 31 0A BB AF B7 CA 20 29 B6 CC DF D8 28 C3 DE 20 B2 B2 20 29 CA BC DE 28 A6 0A B6 B6 BE C3 20 B8 DA C0 C5 21 0A B5 CE DE B4 C3 20 B2 D9 B6 3F 20 29 CB DE BD BA 28 BB CF C9 0A BA CC DE DD 31 C4 20 32 C0 DE 21 20 29 00	0x1956	0x039956	54	427
dialogue	48	こふﾞん2\n<PLAYER>も ハﾞトロホﾞたいかいに\nてﾞよう ってのかよ!			28 BA CC DE DD 32 0A 29 01 28 D3 20 29 CA DE C4 DB CE DE 28 C0 B2 B6 B2 C6 0A C3 DE D6 B3 20 AF C3 C9 B6 D6 21 29 00	0x198C	0x03998C	27	215
dialogue	49	こふﾞん1\nちょうとﾞいいや いまのうちに\nこいつ シメちゃおうせﾞ!			28 BA CC DE DD 31 0A C1 AE B3 C4 DE B2 B2 D4 20 B2 CF C9 B3 C1 C6 0A BA B2 C2 20 29 BC D2 28 C1 AC B5 B3 BE DE 21 29 00	0x19A7	0x0399A7	29	227
dialogue	50	こふﾞん2\nおう そりゃ いい かんかﾞえたﾞな!\n<PLAYER> かくこﾞしな!!			28 BA CC DE DD 32 0A B5 B3 20 BF D8 AC 20 B2 B2 20 B6 DD B6 DE B4 C0 DE C5 21 0A 29 01 20 28 B6 B8 BA DE BC C5 21 21 29 00	0x19C4	0x0399C4	29	225
dialogue	51	ひﾞすこ\nまて まて まつんたﾞ こふﾞんとﾞもよ!			CB DE BD BA 0A 28 CF C3 20 CF C3 20 CF C2 DD C0 DE 20 BA CC DE DD C4 DE D3 D6 21 29 00	0x19E1	0x0399E1	20	154
dialogue	52	ひﾞすこ\nこいつ ロホﾞホﾟン もってやかﾞるせﾞ\nナマイキな ヤローたﾞせﾞ!\nとﾞうせ おまえんちの ホﾞケしﾞしﾞいかﾞ\nつくった ホﾞロロホﾞホﾟンたﾞろ\nとﾞれ みせてみな!\n\n############カﾞハハハ!!\nやっはﾟ よわっちぃ ロホﾞホﾟンたﾞせﾞ!\nそんなんしﾞゃ オレさまには\nかてねえよ!!			CB DE BD BA 0A 28 BA B2 C2 20 29 DB CE DE CE DF DD 20 28 D3 AF C3 D4 B6 DE D9 BE DE 0A 29 C5 CF B2 B7 28 C5 20 29 D4 DB B0 28 C0 DE BE DE 21 0A C4 DE B3 BE 20 B5 CF B4 DD C1 C9 20 29 CE DE B9 28 BC DE BC DE B2 B6 DE 0A C2 B8 AF C0 20 29 CE DE DB DB CE DE CE DF DD 28 C0 DE DB 0A C4 DE DA 20 D0 BE C3 D0 C5 21 0A 0A 23 23 23 23 23 23 23 23 23 23 23 23 29 B6 DE CA CA CA 21 21 0A 28 D4 AF CA DF 20 D6 DC AF C1 A8 20 29 DB CE DE CE DF DD 28 C0 DE BE DE 21 0A BF DD C5 DD BC DE AC 20 29 B5 DA 28 BB CF C6 CA 0A B6 C3 C8 B4 D6 21 21 29 00	0x19F5	0x0399F5	125	994
dialogue	53	こふﾞん1\nたいいくかんの ハﾞトロホﾞたいかいは\nさんかしょうかﾞ ひつようたﾞせﾞぇ\nさんかしょうを もっていないと\nたいかいには てﾞられないのさ!			28 BA CC DE DD 31 0A C0 B2 B2 B8 B6 DD C9 20 29 CA DE C4 DB CE DE 28 C0 B2 B6 B2 CA 0A BB DD B6 BC AE B3 B6 DE 20 CB C2 D6 B3 C0 DE BE DE AA 0A BB DD B6 BC AE B3 A6 20 D3 AF C3 B2 C5 B2 C4 0A C0 B2 B6 B2 C6 CA 20 C3 DE D7 DA C5 B2 C9 BB 21 29 00	0x1A72	0x039A72	56	448
dialogue	54	こふﾞん2\nゆうしょうすれはﾞ クﾞレイテスト7に\nちょうせん てﾞきるんたﾞせﾞぇ!\nせﾞんこく ハﾞトロホﾞ たﾞい7いの\nクﾞレイテスト7へ ちょうせんたﾞせﾞ!\nまんかﾞいち かってしまったら\nいっきに ゆうめいしﾞんさ!\nとﾞうたﾞ スケﾞーたﾞろっ!			28 BA CC DE DD 32 0A D5 B3 BC AE B3 BD DA CA DE 20 29 B8 DE DA B2 C3 BD C4 37 28 C6 0A C1 AE B3 BE DD 20 C3 DE B7 D9 DD C0 DE BE DE AA 21 0A BE DE DD BA B8 20 29 CA DE C4 DB CE DE 20 28 C0 DE B2 37 B2 C9 0A 29 B8 DE DA B2 C3 BD C4 37 28 CD 20 C1 AE B3 BE DD C0 DE BE DE 21 0A CF DD B6 DE B2 C1 20 B6 AF C3 BC CF AF C0 D7 0A B2 AF B7 C6 20 D5 B3 D2 B2 BC DE DD BB 21 0A C4 DE B3 C0 DE 20 29 BD B9 DE B0 28 C0 DE DB AF 21 29 00	0x1AAA	0x039AAA	99	791
dialogue	55	ひﾞすこ\nもちろん ここの たいかいは\nオレさまかﾞ ゆうしょうする!\nそして クﾞレイテスト7への\nちょうせんけんを てにする!\nなんせ しゅくたﾞい そっちのけてﾞ\nハﾞトロホﾞ いっほﾟん たﾞからな!\nまっ <PLAYER>も ロホﾞホﾟンを\nつよくして さんか すると いい\nいくそﾞ やろうとﾞも!			CB DE BD BA 0A 28 D3 C1 DB DD 20 BA BA C9 20 C0 B2 B6 B2 CA 0A 29 B5 DA 28 BB CF B6 DE 20 D5 B3 BC AE B3 BD D9 21 0A BF BC C3 20 29 B8 DE DA B2 C3 BD C4 37 28 CD C9 0A C1 AE B3 BE DD B9 DD A6 20 C3 C6 BD D9 21 0A C5 DD BE 20 BC AD B8 C0 DE B2 20 BF AF C1 C9 B9 C3 DE 0A 29 CA DE C4 DB CE DE 20 28 B2 AF CE DF DD 20 C0 DE B6 D7 C5 21 0A CF AF 20 29 01 28 D3 20 29 DB CE DE CE DF DD 28 A6 0A C2 D6 B8 BC C3 20 BB DD B6 20 BD D9 C4 20 B2 B2 0A B2 B8 BF DE 20 D4 DB B3 C4 DE D3 21 29 00	0x1B0D	0x039B0D	112	894
dialogue	56	こうちょーせんせい\nハイハイ なになに##\nさんかしょうかﾞ ほしいとな?\nそれしﾞゃあ このカートﾞいっはﾟいに\nスタンフﾟを おしてもらいなさーい!\nそれそﾞれの きょうしつにいる\nせんせいたちと ハﾞトロホﾞするの!\nしょうふﾞにかてはﾞ スタンフﾟを\nおしてもらえるんたﾞなー\nスタンフﾟかﾞ いっはﾟいになったら\nわたしに みせにきなさい!\nそしたら そのときに\nさんかしょうを あけﾞよう!!			28 BA B3 C1 AE B0 BE DD BE B2 0A 29 CA B2 CA B2 20 28 C5 C6 C5 C6 23 23 0A BB DD B6 BC AE B3 B6 DE 20 CE BC B2 C4 C5 3F 0A BF DA BC DE AC B1 20 BA C9 29 B6 B0 C4 DE 28 B2 AF CA DF B2 C6 0A 29 BD C0 DD CC DF 28 A6 20 B5 BC C3 D3 D7 B2 C5 BB B0 B2 21 0A BF DA BF DE DA C9 20 B7 AE B3 BC C2 C6 B2 D9 0A BE DD BE B2 C0 C1 C4 20 29 CA DE C4 DB CE DE 28 BD D9 C9 21 0A BC AE B3 CC DE C6 B6 C3 CA DE 20 29 BD C0 DD CC DF 28 A6 0A B5 BC C3 D3 D7 B4 D9 DD C0 DE C5 B0 0A 29 BD C0 DD CC DF 28 B6 DE 20 B2 AF CA DF B2 C6 C5 AF C0 D7 0A DC C0 BC C6 20 D0 BE C6 B7 C5 BB B2 21 0A BF BC C0 D7 20 BF C9 C4 B7 C6 0A BB DD B6 BC AE B3 A6 20 B1 B9 DE D6 B3 21 21 29 00	0x1C3D	0x039C3D	151	1208
dialogue	57	ほけんのせんせい\nハイ それしﾞゃあ\nハﾞトロホﾞしょうふﾞよ!			28 CE B9 DD C9 BE DD BE B2 0A 29 CA B2 20 28 BF DA BC DE AC B1 0A 29 CA DE C4 DB CE DE 28 BC AE B3 CC DE D6 21 29 00	0x1E1B	0x039E1B	28	218
dialogue	58	ほけんのせんせい\nハﾞトロホﾞも いいけとﾞ\nケカﾞには ちゅういするのよ!			28 CE B9 DD C9 BE DD BE B2 0A 29 CA DE C4 DB CE DE 28 D3 20 B2 B2 B9 C4 DE 0A 29 B9 B6 DE 28 C6 CA 20 C1 AD B3 B2 BD D9 C9 D6 21 29 00	0x1E37	0x039E37	32	251
dialogue	59	ほけんのせんせい\nハイ それしﾞゃあ\nまた きなさい			28 CE B9 DD C9 BE DD BE B2 0A 29 CA B2 20 28 BF DA BC DE AC B1 0A CF C0 20 B7 C5 BB B2 29 00	0x1E57	0x039E57	22	173
dialogue	60	めかおやしﾞ\nちょ ちょうしは とﾞ とﾞう?\n\nと とにかく い いとﾞに たﾞけは\nお おっこちない よ ようにね\nって そ そんなひとは い いないか			D2 B6 28 B5 D4 BC DE 0A C1 AE 20 C1 AE B3 BC CA 20 C4 DE 20 C4 DE B3 3F 0A 0A C4 20 C4 C6 B6 B8 20 B2 20 B2 C4 DE C6 20 C0 DE B9 CA 0A B5 20 B5 AF BA C1 C5 B2 20 D6 20 D6 B3 C6 C8 0A AF C3 20 BF 20 BF DD C5 CB C4 CA 20 B2 20 B2 C5 B2 B6 29 00	0x3857	0x03B857	54	429
dialogue	61	こくこﾞのせんせい\nさぁ はりきって\nしょうふﾞしようか?			28 BA B8 BA DE C9 BE DD BE B2 0A BB A7 20 CA D8 B7 AF C3 0A BC AE B3 CC DE BC D6 B3 B6 3F 29 00	0x1E9B	0x039E9B	23	183
dialogue	62	こくこﾞのせんせい\nなかなか やるわね!			28 BA B8 BA DE C9 BE DD BE B2 0A C5 B6 C5 B6 20 D4 D9 DC C8 21 29 00	0x1EB2	0x039EB2	17	131
dialogue	63	こくこﾞのせんせい\nそうかい またあとてﾞ			28 BA B8 BA DE C9 BE DD BE B2 0A BF B3 B6 B2 20 CF C0 B1 C4 C3 DE 29 00	0x1EC3	0x039EC3	17	129
dialogue	64	えいこﾞのせんせい\nレッツ ヒﾞキﾞンッ!\nアーユーレテﾞィ?			28 B4 B2 BA DE C9 BE DD BE B2 0A 29 DA AF C2 20 CB DE B7 DE DD AF 21 0A B1 B0 D5 B0 DA C3 DE A8 3F 00	0x1F6E	0x039F6E	25	200
dialogue	65	えいこﾞのせんせい\nホﾞーイスﾞ ヒﾞー アンヒﾞシャス!			28 B4 B2 BA DE C9 BE DD BE B2 0A 29 CE DE B0 B2 BD DE 20 CB DE B0 20 B1 DD CB DE BC AC BD 21 00	0x1F87	0x039F87	22	175
dialogue	66	えいこﾞのせんせい\nシー ユー レイター			28 B4 B2 BA DE C9 BE DD BE B2 0A 29 BC B0 20 D5 B0 20 DA B2 C0 B0 00	0x1F9D	0x039F9D	17	130
dialogue	67	たいいくのせんせい\nよーしっ!!\nてかけﾞんは なしたﾞ かかってこい!			28 C0 B2 B2 B8 C9 BE DD BE B2 0A D6 B0 BC AF 21 21 0A C3 B6 B9 DE DD CA 20 C5 BC C0 DE 20 B6 B6 AF C3 BA B2 21 29 00	0x1FFA	0x039FFA	27	209
dialogue	68	こふﾞん\nさんかしょう もってないのに\nたいかいに てﾞようってのか?\nあまいせﾞ! かえった かえった!			28 BA CC DE DD 0A BB DD B6 BC AE B3 20 D3 AF C3 C5 B2 C9 C6 0A C0 B2 B6 B2 C6 20 C3 DE D6 B3 AF C3 C9 B6 3F 0A B1 CF B2 BE DE 21 20 B6 B4 AF C0 20 B6 B4 AF C0 21 29 00	0x2244	0x03A244	38	302
dialogue	69	こふﾞん1\nおー <PLAYER>の ロホﾞホﾟン\nいつのまにか つよくなってんな!\nてﾞもな かんたんに たいかいに\nてﾞられると おもったら あまい!\nここてﾞ かえって もらうせﾞ!			28 BA CC DE DD 31 0A B5 B0 20 29 01 28 C9 20 29 DB CE DE CE DF DD 0A 28 B2 C2 C9 CF C6 B6 20 C2 D6 B8 C5 AF C3 DD C5 21 0A C3 DE D3 C5 20 B6 DD C0 DD C6 20 C0 B2 B6 B2 C6 0A C3 DE D7 DA D9 C4 20 B5 D3 AF C0 D7 20 B1 CF B2 21 0A BA BA C3 DE 20 B6 B4 AF C3 20 D3 D7 B3 BE DE 21 29 00	0x226A	0x03A26A	65	513
dialogue	70	こふﾞん2\nヒﾞスコさんと たたかうまてﾞも ないせﾞ\n\nおれかﾞ いるからな!			28 BA CC DE DD 32 0A 29 CB DE BD BA 28 BB DD C4 20 C0 C0 B6 B3 CF C3 DE D3 20 C5 B2 BE DE 0A 0A B5 DA B6 DE 20 B2 D9 B6 D7 C5 21 29 00	0x22AB	0x03A2AB	31	242
dialogue	71	こふﾞん\nオイオイ とﾞこに いくき たﾞぁ?!\n\nおまえの あいては こっちたﾞよ!!			28 BA CC DE DD 0A 29 B5 B2 B5 B2 20 28 C4 DE BA C6 20 B2 B8 B7 20 C0 DE A7 3F 21 0A 0A B5 CF B4 C9 20 B1 B2 C3 CA 20 BA AF C1 C0 DE D6 21 21 29 00	0x22CA	0x03A2CA	34	265
dialogue	72	るこふら \nぇかよも?あちついるおﾞつもﾞて くんみ  んら \nﾞいっい てワクハソレシﾞシウイシッイマカイテハﾞーメイオコ !ﾞス			D9 BA CC D7 20 0A AA B6 D6 D3 3F B1 C1 C2 B2 D9 B5 DE C2 D3 DE C3 20 B8 DD D0 20 20 DD D7 20 0A DE B2 AF 28 B2 20 C3 29 29 DC B8 CA BF DA BC 29 DE BC B3 B2 BC AF B2 CF B6 B2 29 C3 CA DE B0 D2 29 B2 B5 BA 20 21 DE BD 00	0x22EC	0x0382EC	51	400
dialogue	73	しういしっいまかいテハﾞーメイオコ !ﾞス			BC B3 B2 BC AF B2 CF B6 B2 29 C3 CA DE B0 D2 29 B2 B5 BA 20 21 DE BD 00	0x230E	0x03830E	17	129
dialogue	74	すしい\nっはくたいち イセ フイ\nトレ ケハハリンウ?\nﾞンマウンフク?ウテウコロヒヲオテロ\nﾞコアレンセウスクマイマモ#ﾞスー\nキクﾞキ!\nステテトテえ\nよてててみし\nょ\nみそま\nいるみ にねはてちき ﾞ\nれちょふ\nほとんお す\nゃ#モ!  スタコ# イキウマテ\nシフルテテﾞフテマモレワトイクトカメ#イ\n			BD BC B2 0A AF CA B8 C0 B2 C1 29 20 B2 BE 20 CC 29 B2 0A C4 DA 20 B9 CA CA D8 DD B3 3F 0A DE DD CF B3 DD CC B8 3F B3 C3 B3 BA DB CB A6 B5 C3 DB 0A DE BA B1 DA DD BE 29 B3 BD B8 CF B2 CF D3 23 DE BD B0 0A B7 B8 DE B7 21 0A BD C3 C3 C4 C3 28 B4 0A D6 C3 C3 C3 D0 BC 0A AE 28 0A D0 BF CF 0A B2 D9 D0 20 C6 C8 CA 28 C3 C1 B7 20 DE 0A DA C1 AE CC 0A CE C4 DD B5 20 BD 0A AC 23 29 D3 21 20 20 BD C0 BA 23 20 B2 B7 B3 CF C3 0A BC CC D9 C3 C3 DE CC C3 CF D3 DA DC C4 B2 B8 C4 B6 D2 23 B2 0A 00	0x2324	0x038324	113	897
dialogue	75	うてうころひをおてろ\nﾞこあれんせウスクマイマモ#ﾞスー\nキクﾞキ!\nステテトテえ\nよてててみし\nょ\nみそま\nいるみ にねはてちき ﾞ\nれちょふ\nほとんお す\nゃ#モ!  スタコ# イキウマテ\nシフルテテﾞフテマモレワトイクトカメ#イ\n			B3 C3 B3 BA DB CB A6 B5 C3 DB 0A DE BA B1 DA DD BE 29 B3 BD B8 CF B2 CF D3 23 DE BD B0 0A B7 B8 DE B7 21 0A BD C3 C3 C4 C3 28 B4 0A D6 C3 C3 C3 D0 BC 0A AE 28 0A D0 BF CF 0A B2 D9 D0 20 C6 C8 CA 28 C3 C1 B7 20 DE 0A DA C1 AE CC 0A CE C4 DD B5 20 BD 0A AC 23 29 D3 21 20 20 BD C0 BA 23 20 B2 B7 B3 CF C3 0A BC CC D9 C3 C3 DE CC C3 CF D3 DA DC C4 B2 B8 C4 B6 D2 23 B2 0A 00	0x233E	0x03833E	87	688
dialogue	76	ひﾞすこ\n<PLAYER> おほﾞえてろよ!\nかならすﾞ この かりは かえす!\nちかいうちに かならすﾞ なっ!\n\nクﾞレイテスト7への ちょうせんけんを\nさきに かちとったのは オレたﾞ!\nわるいかﾞ おさきにロホﾞホﾟントﾞームへ\nいかせてもらうせﾞ ヘヘヘン!			CB DE BD BA 0A 01 20 28 B5 CE DE B4 C3 DB D6 21 0A B6 C5 D7 BD DE 20 BA C9 20 B6 D8 CA 20 B6 B4 BD 21 0A C1 B6 B2 B3 C1 C6 20 B6 C5 D7 BD DE 20 C5 AF 21 0A 0A 29 B8 DE DA B2 C3 BD C4 37 28 CD C9 20 C1 AE B3 BE DD B9 DD A6 0A BB B7 C6 20 B6 C1 C4 AF C0 C9 CA 20 29 B5 DA 28 C0 DE 21 0A DC D9 B2 B6 DE 20 B5 BB B7 C6 29 DB CE DE CE DF DD C4 DE B0 D1 28 CD 0A B2 B6 BE C3 D3 D7 B3 BE DE 20 29 CD CD CD DD 21 00	0x2382	0x03A382	97	770
dialogue	77	\nは!てい!ーﾟき にとおかととっとしっとけ#ほすたわかゃた# !#いみ\nはっ\nんすかぁも\nてっ\n\nかえか#るに\nちか\nカ#ムカヘニ# ッニヒカシウニマかウニﾞ\nッーワッソニテウホ!ハカッニシとかいえし  かてんにんﾞﾟんたほまえちにさかを\nくとかしあヲンツﾞタニテカ			0A CA 21 C3 B2 21 B0 DF B7 20 C6 C4 B5 B6 C4 C4 AF C4 BC AF C4 B9 23 CE BD C0 DC B6 AC C0 23 20 21 23 B2 D0 0A CA AF 0A DD BD B6 A7 D3 0A C3 AF 0A 0A 28 B6 B4 B6 23 D9 C6 0A C1 B6 0A 29 B6 23 D1 B6 CD C6 23 20 AF C6 CB B6 BC B3 C6 CF 28 B6 29 B3 C6 DE 0A AF B0 DC AF BF C6 C3 B3 CE 21 CA B6 AF C6 BC 28 C4 B6 B2 B4 BC 20 20 B6 C3 DD C6 DD DE DF DD C0 CE CF B4 C1 C6 28 BB B6 A6 0A B8 28 C4 B6 BC B1 29 A6 DD C2 DE C0 C6 C3 B6 00	0x249E	0x03849E	100	795
dialogue	78	<PLAYER>\nやい ヒﾞスコ!\n\nほんとうは ホﾞクかﾞ ちょうせんけんを\nもっていたんたﾞそﾞ!!			01 0A 28 D4 B2 20 29 CB DE BD BA 21 0A 0A 28 CE DD C4 B3 CA 20 29 CE DE B8 28 B6 DE 20 C1 AE B3 BE DD B9 DD A6 0A D3 AF C3 B2 C0 DD C0 DE BF DE 21 21 29 00	0x24EE	0x03A4EE	36	282
dialogue	79	こふﾞん1\n<PLAYER> もう ておくれさっ!\nとっとと うちへ かえりな!			28 BA CC DE DD 31 0A 29 01 20 28 D3 B3 20 C3 B5 B8 DA BB AF 21 0A C4 AF C4 C4 20 B3 C1 CD 20 B6 B4 D8 C5 21 29 00	0x2512	0x03A512	28	217
dialogue	80	こふﾞん2\nけっきょく おまえかﾞ ヒﾞスコさんに\nかなうわけかﾞ ないのさ!			28 BA CC DE DD 32 0A B9 AF B7 AE B8 20 B5 CF B4 B6 DE 20 29 CB DE BD BA 28 BB DD C6 0A B6 C5 B3 DC B9 B6 DE 20 C5 B2 C9 BB 21 29 00	0x252E	0x03A52E	32	249
dialogue	81	ひﾞすこ\nまっ そんなわけたﾞ <PLAYER>\nあきらめる ことたﾞな			CB DE BD BA 0A 28 CF AF 20 BF DD C5 DC B9 C0 DE 20 29 01 0A 28 B1 B7 D7 D2 D9 20 BA C4 C0 DE C5 29 00	0x254E	0x03A54E	24	189
dialogue	82	あいくていくりﾞいっ わあﾞは リノﾞ ス			B1 B2 B8 C3 B2 B8 D8 DE B2 AF 20 DC B1 DE CA 29 20 D8 C9 DE 20 BD 00	0x2566	0x038566	16	124
dialogue	83	ひﾞすこ\nうるせーっ!\n\nもう オレさまかﾞ クﾞレイテスト7に\nきまったんたﾞよ!!			CB DE BD BA 0A 28 B3 D9 BE B0 AF 21 0A 0A D3 B3 20 29 B5 DA 28 BB CF B6 DE 20 29 B8 DE DA B2 C3 BD C4 37 28 C6 0A B7 CF AF C0 DD C0 DE D6 21 21 29 00	0x2575	0x03A575	35	276
dialogue	84	てーるおうしﾞ\nやめないかっ\nみくﾞるしいそﾞ!			C3 B0 D9 28 B5 B3 BC DE 0A D4 D2 C5 B2 B6 AF 0A D0 B8 DE D9 BC B2 BF DE 21 29 00	0x2598	0x03A598	19	148
dialogue	85	てーるおうしﾞ\nふたりとも コﾞチャコﾞチャ いわすﾞ\nここてﾞ たたかうかﾞいい!\nしんの クﾞレイテスト7の\nけっていせんを おこなうのたﾞ!\nそれならはﾞ もんたﾞい なかろう!			C3 B0 D9 28 B5 B3 BC DE 0A CC C0 D8 C4 D3 20 29 BA DE C1 AC BA DE C1 AC 20 28 B2 DC BD DE 0A BA BA C3 DE 20 C0 C0 B6 B3 B6 DE B2 B2 21 0A BC DD C9 20 29 B8 DE DA B2 C3 BD C4 37 28 C9 0A B9 AF C3 B2 BE DD A6 20 B5 BA C5 B3 C9 C0 DE 21 0A BF DA C5 D7 CA DE 20 D3 DD C0 DE B2 20 C5 B6 DB B3 21 29 00	0x25EC	0x03A5EC	67	534
dialogue	86	ひﾞすこ\nよーし やってやろう しﾞゃねぇか!!			CB DE BD BA 0A 28 D6 B0 BC 20 D4 AF C3 D4 DB B3 20 BC DE AC C8 AA B6 21 21 29 00	0x262F	0x03A62F	20	156
dialogue	87	ひﾞすこ\nん?\nたﾞれたﾞ うえから えらそうに##\nあれは###\nテールおうしﾞ と タﾞースひめ!\nそっか クﾞレイテストせんの\nしゅさいしゃたﾞもんな そういえはﾞ			CB DE BD BA 0A 28 DD 3F 0A C0 DE DA C0 DE 20 B3 B4 B6 D7 20 B4 D7 BF B3 C6 23 23 0A B1 DA CA 23 23 23 0A 29 C3 B0 D9 28 B5 B3 BC DE 20 C4 20 29 C0 DE B0 BD 28 CB D2 21 0A BF AF B6 20 29 B8 DE DA B2 C3 BD C4 28 BE DD C9 0A BC AD BB B2 BC AC C0 DE D3 DD C5 20 BF B3 B2 B4 CA DE 29 00	0x25AB	0x03A5AB	65	513
dialogue	88	ひﾞすこ\n<PLAYER>! おほﾞえてやかﾞれ!\n\nきっと いつか とﾞこかてﾞ\nかならすﾞ ふくしゅう してやる!!\nロホﾞホﾟンを もっと つよくするために\nオレさまは しゅきﾞょうに てﾞる!\n###それしﾞゃあな!			CB DE BD BA 0A 01 21 20 28 B5 CE DE B4 C3 D4 B6 DE DA 21 0A 0A B7 AF C4 20 B2 C2 B6 20 C4 DE BA B6 C3 DE 0A B6 C5 D7 BD DE 20 CC B8 BC AD B3 20 BC C3 D4 D9 21 21 0A 29 DB CE DE CE DF DD 28 A6 20 D3 AF C4 20 C2 D6 B8 BD D9 C0 D2 C6 0A 29 B5 DA 28 BB CF CA 20 BC AD B7 DE AE B3 C6 20 C3 DE D9 21 0A 23 23 23 BF DA BC DE AC B1 C5 21 29 00	0x2643	0x03A643	79	626
